file_name,sent,annotate1,annotate2
49_the_six_swans.emmood,"They embraced and kissed each other, and the Queen went to the King, who was greatly moved, and she began to speak and said, ""Dearest husband, now I may speak and declare to thee that I am innocent, and falsely accused.""",N:N,H:N
49_the_six_swans.emmood,And she told him of the treachery of the old woman who had taken away her three children and hidden them.,N:N,N:-
49_the_six_swans.emmood,"Then to the great joy of the King they were brought thither, and as a punishment, the wicked step-mother was bound to the stake, and burnt to ashes.",H:N,H:-
49_the_six_swans.emmood,But the King and the Queen with their six brothers lived many years in happiness and peace.,H:N,H:H
the_juniper-tree.emmood,"Long, long ago, some two thousand years or so, there lived a rich man with a good and beautiful wife.",N:N,N:N
the_juniper-tree.emmood,"They loved each other dearly, but sorrowed much that they had no children.",Sa:Sa,S:S
the_juniper-tree.emmood,"So greatly did they desire to have one, that the wife prayed for it day and night, but still they remained childless.",N:Sa,N:S
the_juniper-tree.emmood,"In front of the house there was a court, in which grew a juniper-tree.",N:N,N:N
the_juniper-tree.emmood,"One winter""s day the wife stood under the tree to peel some apples, and as she was peeling them, she cut her finger, and the blood fell on the snow.",N:N,N:N
the_juniper-tree.emmood,"""Ah,"" sighed the woman heavily, ""if I had but a child, as red as blood and as white as snow,"" and as she spoke the words, her heart grew light within her, and it seemed to her that her wish was granted, and she returned to the house feeling glad and comforted.",H:H,H:H
the_juniper-tree.emmood,"A month passed, and the snow had all disappeared; then another month went by, and all the earth was green.",N:N,N:N
the_juniper-tree.emmood,"So the months followed one another, and first the trees budded in the woods, and soon the green branches grew thickly intertwined, and then the blossoms began to fall.",N:N,N:N
the_juniper-tree.emmood,"Once again the wife stood under the juniper-tree, and it was so full of sweet scent that her heart leaped for joy, and she was so overcome with her happiness, that she fell on her knees.",H:H,H:H
the_juniper-tree.emmood,"Presently the fruit became round and firm, and she was glad and at peace; but when they were fully ripe she picked the berries and ate eagerly of them, and then she grew sad and ill.",Sa:Sa,S:S
the_juniper-tree.emmood,"A little while later she called her husband, and said to him, weeping.",Sa:Sa,S:S
the_juniper-tree.emmood,"""If I die, bury me under the juniper-tree.""",Sa:Sa,S:S
the_juniper-tree.emmood,"Then she felt comforted and happy again, and before another month had passed she had a little child, and when she saw that it was as white as snow and as red as blood, her joy was so great that she died.",H:H,H:S
the_juniper-tree.emmood,"Her husband buried her under the juniper-tree, and wept bitterly for her.",Sa:Sa,S:S
the_juniper-tree.emmood,"By degrees, however, his sorrow grew less, and although at times he still grieved over his loss, he was able to go about as usual, and later on he married again.",Sa:Sa,S:S
the_juniper-tree.emmood,"He now had a little daughter born to him; the child of his first wife was a boy, who was as red as blood and as white as snow.",N:H,N:H
the_juniper-tree.emmood,"The mother loved her daughter very much, and when she looked at her and then looked at the boy, it pierced her heart to think that he would always stand in the way of her own child, and she was continually thinking how she could get the whole of the property for her.",A:A,A:N
the_juniper-tree.emmood,"This evil thought took possession of her more and more, and made her behave very unkindly to the boy.",A:A,A:N
the_juniper-tree.emmood,"She drove him from place to place with cuffings and buffetings, so that the poor child went about in fear, and had no peace from the time he left school to the time he went back.",F:F,F:S
the_juniper-tree.emmood,"One day the little daughter came running to her mother in the storeroom, and said, ""Mother, give me an apple.""",N:N,N:S
the_juniper-tree.emmood,"""Yes, my child,"" said the wife, and she gave her a beautiful apple out of the chest; the chest had a very heavy lid and a large iron lock.",N:N,N:S
the_juniper-tree.emmood,"""Mother,"" said the little daughter again, ""may not brother have one too?""",N:Su-,N:S
the_juniper-tree.emmood,"The mother was angry at this, but she answered, ""Yes, when he comes out of school.""",A:A,A:S
the_juniper-tree.emmood,"Just then she looked out of the window and saw him coming, and it seemed as if an evil spirit entered into her, for she snatched the apple out of her little daughter""s hand, and said, ""You shall not have one before your brother.""",A:A,A:F
the_juniper-tree.emmood,She threw the apple into the chest and shut it to.,A:N,A:F
the_juniper-tree.emmood,"The little boy now came in, and the evil spirit in the wife made her say kindly to him, ""My son, will you have an apple?"" but she gave him a wicked look.",A:A,A:F
the_juniper-tree.emmood,"""Mother,"" said the boy, ""how dreadful you look!",F:F,F:F
the_juniper-tree.emmood,"Yes, give me an apple.""",N:N,N:F
the_juniper-tree.emmood,The thought came to her that she would kill him.,A:A,A:F
the_juniper-tree.emmood,"""Come with me,"" she said, and she lifted up the lid of the chest; ""take one out for yourself.""",N:N,A:F
the_juniper-tree.emmood,"And as he bent over to do so, the evil spirit urged her, and crash! down went the lid, and off went the little boy""s head.",Su-:A,-:S
the_juniper-tree.emmood,Then she was overwhelmed with fear at the thought of what she had done.,F:F,F:S
the_juniper-tree.emmood,"""If only I can prevent anyone knowing that I did it,"" she thought.",F:F,F:S
the_juniper-tree.emmood,"So she went upstairs to her room, and took a white handkerchief out of her top drawer; then she set the boy""s head again on his shoulders, and bound it with the handkerchief so that nothing could be seen, and placed him on a chair by the door with an apple in his hand.",N:N,F:S
the_juniper-tree.emmood,"Soon after this, little Marleen came up to her mother who was stirring a pot of boiling water over the fire, and said, ""Mother, brother is sitting by the door with an apple in his hand, and he looks so pale; and when I asked him to give me the apple, he did not answer, and that frightened me.""",F:F,F:S
the_juniper-tree.emmood,"""Go to him again,"" said her mother, ""and if he does not answer, give him a box on the ear.""",N:N,F:S
the_juniper-tree.emmood,"So little Marleen went, and said, ""Brother, give me that apple,"" but he did not say a word; then she gave him a box on the ear, and his head rolled off.",Su-:Su-,-:S
the_juniper-tree.emmood,"She was so terrified at this, that she ran crying and screaming to her mother.",F:F,F:S
the_juniper-tree.emmood,"""Oh!"" she said, ""I have knocked off brother""s head,"" and then she wept and wept, and nothing would stop her.",Sa:Sa,S:S
the_juniper-tree.emmood,"""What have you done!"" said her mother, ""but no one must know about it, so you must keep silence; what is done can""t be undone; we will make him into puddings.""",A:A,A:S
the_juniper-tree.emmood,"And she took the little boy and cut him up, made him into puddings, and put him in the pot.",N:N,A:S
the_juniper-tree.emmood,"But Marleen stood looking on, and wept and wept, and her tears fell into the pot, so that there was no need of salt.",Sa:Sa,S:S
the_juniper-tree.emmood,"Presently the father came home and sat down to his dinner; he asked, ""Where is my son?""",N:Su-,N:S
the_juniper-tree.emmood,"The mother said nothing, but gave him a large dish of black pudding, and Marleen still wept without ceasing.",Sa:Sa,S:S
the_juniper-tree.emmood,"The father again asked, ""Where is my son?""",F:Su-,F:S
the_juniper-tree.emmood,"""Oh,"" answered the wife, ""he is gone into the country to his mother""s great uncle; he is going to stay there some time.""",N:N,N:S
the_juniper-tree.emmood,"""What has he gone there for, and he never even said goodbye to me!""",A:A,A:S
the_juniper-tree.emmood,"""Well, he likes being there, and he told me he should be away quite six weeks; he is well looked after there.""",N:N,N:S
the_juniper-tree.emmood,"""I feel very unhappy about it,"" said the husband, ""in case it should not be all right, and he ought to have said goodbye to me.""",Sa:A,A:S
the_juniper-tree.emmood,"With this he went on with his dinner, and said, ""Little Marleen, why do you weep?",N:Su-,N:S
the_juniper-tree.emmood,"Brother will soon be back.""",N:N,N:S
the_juniper-tree.emmood,"Then he asked his wife for more pudding, and as he ate, he threw the bones under the table.",N:N,N:S
the_juniper-tree.emmood,"Little Marleen went upstairs and took her best silk handkerchief out of her bottom drawer, and in it she wrapped all the bones from under the table and carried them outside, and all the time she did nothing but weep.",Sa:Sa,S:S
the_juniper-tree.emmood,"Then she laid them in the green grass under the junipertree, and she had no sooner done so, then all her sadness seemed to leave her, and she wept no more.",N:H,N:N
the_juniper-tree.emmood,"And now the juniper-tree began to move, and the branches waved backwards and forwards, first away from one another, and then together again, as it might be someone clapping their hands for joy.",Su-:H,-:N
the_juniper-tree.emmood,"After this a mist came round the tree, and in the midst of it there was a burning as of fire, and out of the fire there flew a beautiful bird, that rose high into the air, singing magnificently, and when it could no more be seen, the juniper-tree stood there as before, and the silk handkerchief and the bones were gone.",Su+:H,+:+
the_juniper-tree.emmood,"Little Marleen now felt as lighthearted and happy as if her brother were still alive, and she went back to the house and sat down cheerfully to the table and ate.",H:H,H:+
the_juniper-tree.emmood,The bird flew away and alighted on the house of a goldsmith and began to sing:,N:N,N:+
the_juniper-tree.emmood,"""My mother killed her little son; My father grieved when I was gone; My sister loved me best of all; She laid her kerchief over me, And took my bones that they might lie Underneath the juniper-tree Kywitt, Kywitt, what a beautiful bird am I!""",N:H,H:+
the_juniper-tree.emmood,"The goldsmith was in his workshop making a gold chain, when he heard the song of the bird on his roof.",N:N,N:+
the_juniper-tree.emmood,"He thought it so beautiful that he got up and ran out, and as he crossed the threshold he lost one of his slippers.",H:Su+,N:N
the_juniper-tree.emmood,"But he ran on into the middle of the street, with a slipper on one foot and a sock on the other; he still had on his apron, and still held the gold chain and the pincers in his hands, and so he stood gazing up at the bird, while the sun came shining brightly down on the street.",H:N,N:N
the_juniper-tree.emmood,"""Bird,"" he said, ""how beautifully you sing!",H:H,H:N
the_juniper-tree.emmood,"Sing me that song again.""",N:N,H:N
the_juniper-tree.emmood,"""Nay,"" said the bird, ""I do not sing twice for nothing.",N:N,N:N
the_juniper-tree.emmood,"Give that gold chain, and I will sing it you again.""",N:N,N:N
the_juniper-tree.emmood,"""Here is the chain, take it,"" said the goldsmith.",N:N,N:N
